event_id,account_id,event_type,event_source,timestamp_utc,timezone,amount,currency,transaction_type,channel,timestamp_local,user_type,user_segment,user_risk_class,registered_country,registered_region,account_creation_date,account_age_days,sensitive_data_change_last_7d,registered_devices_count,active_devices_last_30d,hour_of_day,day_of_week,is_weekend,is_local_holiday,seconds_since_last_login,seconds_since_last_transaction,transactions_last_1h,transactions_last_24h,transactions_last_7d,transactions_last_30d,amount_sum_last_24h,amount_sum_last_7d,amount_sum_last_30d,amount_mean_last_30d,amount_std_last_30d,logins_last_24h,login_failures_last_24h,password_resets_last_30d,transaction_description,beneficiary_bank_code,merchant_category_code,is_round_amount,is_international,amount_increase_vs_30d_mean,ip_address,ip_country,ip_region,ip_city,ip_asn,ip_isp,is_vpn,is_datacenter_ip,geolocation_lat,geolocation_lon,ip_blacklisted,is_proxy,is_tor,connection_type,is_location_anomaly,distance_from_registered_location_km,device_id,device_type,os_family,os_version,browser_family,browser_version,app_version,is_emulator,is_rooted_or_jailbroken,is_new_device_for_user,devices_last_30d,is_device_compromised,tls_version,cipher_strength_bits,waf_present,waf_vendor,ids_present,ips_present,antimalware_present,antimalware_vendor,mfa_enabled,mfa_method,device_binding_enabled,risk_engine_version,security_score_tech,previous_fraud_count,previous_chargeback_count,account_takeover_flag,velocity_alert_flag,blacklist_hit,whitelist_hit,money_mule_score,device_fingerprint_match_count,ip_reputation_score,fraud_probability,is_fraud,fraud_type,message_text,message_length,message_language,contains_url,contains_phone,num_special_chars,llm_risk_score,llm_risk_reasoning,llm_phishing_detected,llm_sentiment_score,llm_urgency_score
E0000000807,A0000009,transaction,api_partner,2025-01-07 08:14:45,America/Sao_Paulo,2192.9922,BRL,pix,call_center,2025-01-07 05:14:45-03:00,individual,retail,high,BR,New Mexico,2025-01-06,1,0,0,0,8,1,0,0,6730.0,5389.0,0,8,54,54,4792.2334,58527.195,58527.195,1083.8369,957.08453,6,0,4,PIX payment,629,,0,0,2.0233598,192.168.0.107,US,California,San Francisco,AS15169,Google LLC,0,0,37.7749,-122.4194,0,0,0,ethernet,1,12071.839,,unknown,unknown,,,,,0,0,0,1,0,TLS1_2,128,1,AWS_WAF,0,1,1,GenericAV,0,,0,1.0.0,0.5,0,2,0,0,0,0,0.0,1,0.8083765,0.32121956,1,synthetic_identity,Transaction of $2192.99,23,en,False,False,2,0.0,,0,0.0,0.0
E0000004199,A0000041,transaction,mobile_app,2025-01-07 08:15:25,America/Brasilia,323.7581,BRL,internal_transfer,web,2025-01-07 08:15:25+00:00,individual,retail,medium,PT,Oklahoma,2025-01-01,6,0,0,0,8,1,0,0,7502.0,6817.0,0,5,37,37,712.9068,10017.915,10017.915,270.75446,237.28342,4,0,0,INTERNAL_TRANSFER payment,863,,0,0,1.1957626,192.168.0.223,US,California,San Francisco,AS15169,Google LLC,0,0,37.7749,-122.4194,0,0,0,wifi,1,5419.446,,unknown,unknown,,,,,0,0,0,1,0,TLS1_2,128,1,Imperva,1,1,1,GenericAV,1,sms,0,1.0.0,0.8333333,0,0,0,0,0,0,0.0,1,0.6746845,0.047588084,0,,Transaction of $323.76,22,en,False,False,2,0.0,,0,0.0,0.0
E0000003616,A0000036,login,web_app,2025-01-07 08:15:56,America/Sao_Paulo,,,,web,2025-01-07 05:15:56-03:00,business,corporate,medium,DE,Nevada,2025-01-01,6,0,0,0,8,1,0,0,3778.0,2545.0,1,24,163,163,145103.52,898759.56,898759.56,5513.8623,2976.244,20,0,6,,,,0,0,,192.168.0.149,US,California,San Francisco,AS15169,Google LLC,0,0,37.7749,-122.4194,0,0,0,cellular_4g,1,10145.039,,unknown,unknown,,,,,0,0,0,1,0,TLS1_3,256,0,,1,1,1,GenericAV,1,push,1,1.0.0,0.8333333,0,0,0,0,0,0,0.0,1,0.8486176,0.059485104,0,,Login of $nan,13,en,False,False,1,0.0,,0,0.0,0.0
E0000003422,A0000034,transaction,web_app,2025-01-07 08:17:03,America/Sao_Paulo,122.389824,BRL,card,web,2025-01-07 05:17:03-03:00,individual,retail,medium,BR,Connecticut,2025-01-01,6,0,0,0,8,1,0,0,47948.0,40145.0,0,6,42,42,1969.016,17759.148,17759.148,422.83685,254.33937,5,0,2,CARD payment,108,5812,0,0,0.28944927,192.168.0.15,US,California,San Francisco,AS15169,Google LLC,0,0,37.7749,-122.4194,0,0,0,wifi,1,14672.716,,unknown,unknown,,,,,0,0,0,1,0,TLS1_3,256,1,Imperva,1,0,1,GenericAV,1,sms,0,1.0.0,0.6666667,0,0,0,0,0,0,0.0,1,0.32737744,0.059485104,0,,Transaction of $122.39,22,en,False,False,2,0.0,,0,0.0,0.0
E0000003303,A0000033,login,web_app,2025-01-07 08:18:02,America/Sao_Paulo,,,,web,2025-01-07 05:18:02-03:00,individual,retail,high,BR,Oklahoma,2025-01-01,6,0,0,0,8,1,0,0,611.0,304.0,3,14,99,99,14303.036,88338.43,88338.43,892.3074,822.1361,7,0,8,,,,0,0,,192.168.0.153,US,California,San Francisco,AS15169,Google LLC,0,0,37.7749,-122.4194,0,0,0,cellular_5g,1,11076.013,,unknown,unknown,,,,,0,0,0,1,0,TLS1_3,256,1,none,1,0,1,GenericAV,1,totp,1,1.0.0,0.8333333,4,1,0,0,0,0,0.0,1,0.8785419,0.17845532,0,,Login of $nan,13,en,False,False,1,0.0,,0,0.0,0.0
E0000004240,A0000041,transaction,web_app,2025-01-07 08:18:41,America/Brasilia,297.67084,BRL,internal_transfer,mobile_android,2025-01-07 08:18:41+00:00,individual,retail,medium,PT,Oklahoma,2025-01-01,6,0,0,0,8,1,0,0,7698.0,196.0,1,6,38,38,1036.6649,10341.674,10341.674,272.1493,234.29413,4,0,0,INTERNAL_TRANSFER payment,149,,0,0,1.0937778,192.168.0.165,US,California,San Francisco,AS15169,Google LLC,0,0,37.7749,-122.4194,0,0,0,cellular_4g,1,12199.215,,unknown,unknown,,,,,0,0,0,1,0,TLS1_2,128,1,none,0,0,1,GenericAV,1,totp,1,1.0.0,0.6666667,0,0,0,0,0,0,0.0,1,0.68783844,0.038070466,0,,Transaction of $297.67,22,en,False,False,2,0.0,,0,0.0,0.0
E0000004630,A0000044,transaction,web_app,2025-01-07 08:20:13,Africa/Lagos,1.0,BRL,card,web,2025-01-07 09:20:13+01:00,individual,retail,high,NG,North Dakota,2025-01-01,6,0,0,0,8,1,0,0,45769.0,5649.0,0,12,91,91,11249.668,87271.04,87271.04,959.0224,972.8912,3,0,5,CARD payment,519,4121,0,0,0.0010427285,192.168.0.92,US,California,San Francisco,AS15169,Google LLC,0,0,37.7749,-122.4194,0,0,0,cellular_5g,1,13339.039,,unknown,unknown,,,,,0,0,0,1,0,TLS1_2,128,0,,1,0,1,GenericAV,1,totp,1,1.0.0,0.6666667,0,1,0,0,0,0,0.0,1,0.8738913,0.17845532,0,,Transaction of $1.00,20,en,False,False,2,0.0,,0,0.0,0.0
E0000002203,A0000023,password_change,web_app,2025-01-07 08:20:27,America/Sao_Paulo,,,,web,2025-01-07 05:20:27-03:00,business,corporate,medium,BR,Virginia,2025-01-01,6,0,0,0,8,1,0,0,555.0,7483.0,0,32,156,156,163368.44,805027.7,805027.7,5160.4336,3121.9763,14,0,4,,,,0,0,,192.168.0.45,US,California,San Francisco,AS15169,Google LLC,0,0,37.7749,-122.4194,0,0,0,ethernet,1,5712.045,,unknown,unknown,,,,,0,0,0,1,0,TLS1_2,128,1,Cloudflare,0,1,1,GenericAV,1,totp,0,1.0.0,0.6666667,0,0,0,0,0,0,0.0,1,0.37372276,0.059485104,0,,,0,en,False,False,0,0.0,,0,0.0,0.0
E0000000251,A0000002,transaction,api_partner,2025-01-07 08:22:22,America/Sao_Paulo,1764.5757,BRL,card,call_center,2025-01-07 05:22:22-03:00,individual,retail,high,UA,Nebraska,2025-01-01,6,0,0,0,8,1,0,0,7127.0,2253.0,2,20,105,105,23983.57,107819.54,107819.54,1026.8528,939.1025,7,0,4,CARD payment,706,4121,0,0,1.718431,192.168.0.81,US,California,San Francisco,AS15169,Google LLC,0,0,37.7749,-122.4194,0,0,0,cellular_4g,1,11647.993,,unknown,unknown,,,,,0,0,0,1,0,TLS1_3,256,0,,1,0,1,GenericAV,1,sms,1,1.0.0,0.6666667,5,0,0,0,0,0,0.0,1,0.59526175,0.26768297,0,,Transaction of $1764.58,23,en,False,False,2,0.0,,0,0.0,0.0
E0000003497,A0000036,device_registration,mobile_app,2025-01-07 08:23:00,America/Sao_Paulo,,,,mobile_ios,2025-01-07 05:23:00-03:00,business,corporate,medium,DE,Nevada,2025-01-01,6,0,0,0,8,1,0,0,424.0,2969.0,1,24,163,163,145103.52,898759.56,898759.56,5513.8623,2976.244,21,0,6,,,,0,0,,192.168.0.151,US,California,San Francisco,AS15169,Google LLC,0,0,37.7749,-122.4194,0,0,0,wifi,1,11833.323,,unknown,unknown,,,,,0,0,0,1,0,TLS1_3,256,0,,0,1,1,GenericAV,1,totp,1,1.0.0,0.6666667,0,0,0,0,0,0,0.0,1,0.58950925,0.041639574,0,,,0,en,False,False,0,0.0,,0,0.0,0.0
E0000000482,A0000005,transaction,mobile_app,2025-01-07 08:23:44,America/Buenos_Aires,199.20158,BRL,internal_transfer,mobile_android,2025-01-07 05:23:44-03:00,individual,retail,low,BR,North Carolina,2025-01-01,6,0,0,0,8,1,0,0,45603.0,149771.0,0,0,3,3,0.0,444.04398,444.04398,148.01466,81.30503,2,0,0,INTERNAL_TRANSFER payment,873,,0,0,1.3458233,192.168.0.121,US,California,San Francisco,AS15169,Google LLC,0,0,37.7749,-122.4194,0,0,0,cellular_4g,1,8665.6045,,unknown,unknown,,,,,0,0,0,1,0,TLS1_3,256,1,none,1,0,0,,0,,1,1.0.0,0.5,0,0,0,0,0,0,0.0,1,0.35502845,0.01142114,0,,Transaction of $199.20,22,en,False,False,2,0.0,,0,0.0,0.0
E0000004537,A0000043,login,mobile_app,2025-01-07 08:25:44,Africa/Lagos,,,,mobile_ios,2025-01-07 09:25:44+01:00,individual,retail,high,BR,New Hampshire,2025-01-01,6,0,0,0,8,1,0,0,1369.0,2556.0,1,20,109,109,19329.004,113283.28,113283.28,1039.2961,1007.7184,9,0,2,,,,0,0,,192.168.0.161,US,California,San Francisco,AS15169,Google LLC,0,0,37.7749,-122.4194,0,0,0,wifi,1,14439.912,,unknown,unknown,,,,,0,0,0,1,0,TLS1_3,256,1,Imperva,0,1,1,GenericAV,0,,0,1.0.0,0.5,2,1,0,0,0,0,0.0,1,0.8267724,0.12491872,0,,Login of $nan,13,en,False,False,1,0.0,,0,0.0,0.0
E0000000720,A0000009,password_change,web_app,2025-01-07 08:26:41,America/Sao_Paulo,,,,web,2025-01-07 05:26:41-03:00,individual,retail,high,BR,New Mexico,2025-01-06,1,0,0,0,8,1,0,0,7446.0,716.0,1,9,55,55,6985.2256,60720.188,60720.188,1104.0034,959.85266,6,0,4,,,,0,0,,192.168.0.173,US,California,San Francisco,AS15169,Google LLC,0,0,37.7749,-122.4194,0,0,0,wifi,1,14698.724,,unknown,unknown,,,,,0,0,0,1,0,TLS1_3,256,0,,0,1,1,GenericAV,0,,1,1.0.0,0.5,4,1,0,0,0,0,0.0,1,0.88866174,0.17845532,0,,,0,en,False,False,0,0.0,,0,0.0,0.0
E0000003850,A0000038,transaction,mobile_app,2025-01-07 08:28:36,America/Sao_Paulo,3578.9976,BRL,internal_transfer,mobile_android,2025-01-07 05:28:36-03:00,business,corporate,medium,BR,South Carolina,2025-01-01,6,0,0,0,8,1,0,0,3093.0,4682.0,0,21,112,112,98781.305,558591.9,558591.9,4987.4272,3265.685,12,0,1,INTERNAL_TRANSFER payment,691,,0,0,0.717604,192.168.0.175,US,California,San Francisco,AS15169,Google LLC,0,0,37.7749,-122.4194,0,0,0,cellular_4g,1,8306.533,,unknown,unknown,,,,,0,0,0,1,0,TLS1_2,128,0,,1,0,1,GenericAV,1,totp,0,1.0.0,0.5,0,0,0,0,0,1,0.0,1,0.4648552,0.038070466,0,,Transaction of $3579.00,23,en,False,False,2,0.0,,0,0.0,0.0
E0000000740,A0000009,login,mobile_app,2025-01-07 08:29:21,America/Sao_Paulo,,,,mobile_ios,2025-01-07 05:29:21-03:00,individual,retail,high,BR,New Mexico,2025-01-06,1,0,0,0,8,1,0,0,7606.0,876.0,1,9,55,55,6985.2256,60720.188,60720.188,1104.0034,959.85266,6,0,5,,,,0,0,,192.168.0.250,US,California,San Francisco,AS15169,Google LLC,0,0,37.7749,-122.4194,0,0,0,ethernet,1,13607.973,,unknown,unknown,,,,,0,0,0,1,0,TLS1_3,256,1,Cloudflare,1,0,1,GenericAV,1,totp,1,1.0.0,0.8333333,1,2,0,0,0,0,0.0,1,0.69467133,0.12491872,0,,Login of $nan,13,en,False,False,1,0.0,,0,0.0,0.0
E0000005500,A0000049,transaction,web_app,2025-01-07 08:29:52,Europe/Berlin,5078.7954,BRL,internal_transfer,web,2025-01-07 09:29:52+01:00,business,corporate,medium,DE,Colorado,2025-01-01,6,0,0,0,8,1,0,0,48578.0,6435.0,0,7,87,87,37430.31,455104.53,455104.53,5231.0864,3514.1511,9,0,4,INTERNAL_TRANSFER payment,512,,0,0,0.9708873,192.168.0.40,US,California,San Francisco,AS15169,Google LLC,0,0,37.7749,-122.4194,0,0,0,wifi,1,13191.193,,unknown,unknown,,,,,0,0,0,1,0,TLS1_3,256,0,,1,1,1,GenericAV,0,,1,1.0.0,0.6666667,0,0,0,0,0,0,0.0,1,0.7230578,0.047588084,0,,Transaction of $5078.80,23,en,False,False,2,0.0,,0,0.0,0.0
E0000002211,A0000023,transaction,web_app,2025-01-07 08:31:37,America/Sao_Paulo,12282.681,BRL,pix,mobile_android,2025-01-07 05:31:37-03:00,business,corporate,medium,BR,Virginia,2025-01-01,6,0,0,0,8,1,0,0,1225.0,8153.0,0,32,156,156,163368.44,805027.7,805027.7,5160.4336,3121.9763,14,0,5,PIX payment,435,,0,0,2.3801644,192.168.0.114,US,California,San Francisco,AS15169,Google LLC,0,0,37.7749,-122.4194,0,0,0,cellular_4g,1,8843.07,,unknown,unknown,,,,,0,0,0,1,0,TLS1_3,256,1,Akamai,0,1,1,GenericAV,0,,0,1.0.0,0.5,0,0,0,0,0,1,0.0,1,0.34403232,0.0571057,0,,Transaction of $12282.68,24,en,False,False,2,0.0,,0,0.0,0.0
E0000001701,A0000020,login,web_app,2025-01-07 08:31:46,America/New_York,,,,web,2025-01-07 03:31:46-05:00,business,corporate,medium,US,AS,2025-01-01,6,0,0,0,8,1,0,0,40025.0,4994.0,0,12,71,71,63468.08,365726.16,365726.16,5151.0728,3271.3313,11,0,5,,,,0,0,,192.168.0.119,US,California,San Francisco,AS15169,Google LLC,0,0,37.7749,-122.4194,0,0,0,wifi,0,359.8133,,unknown,unknown,,,,,0,0,0,1,0,TLS1_3,256,0,,0,1,1,GenericAV,1,sms,1,1.0.0,0.6666667,0,0,0,0,0,0,0.0,1,0.58637553,0.059485104,0,,Login of $nan,13,en,False,False,1,0.0,,0,0.0,0.0
E0000004881,A0000045,transaction,web_app,2025-01-07 08:32:18,Europe/Berlin,557.48114,BRL,pix,mobile_android,2025-01-07 09:32:18+01:00,business,corporate,medium,DE,Kentucky,2025-01-01,6,0,0,0,8,1,0,0,61851.0,6042.0,0,18,98,98,141086.44,503176.88,503176.88,5134.458,3268.1987,4,0,3,PIX payment,129,,0,0,0.10857643,192.168.0.146,US,California,San Francisco,AS15169,Google LLC,0,0,37.7749,-122.4194,0,0,0,cellular_4g,1,9378.487,,unknown,unknown,,,,,0,0,0,1,0,TLS1_3,256,0,,1,0,1,GenericAV,0,,1,1.0.0,0.5,0,0,0,0,0,0,0.0,1,0.5739263,0.0571057,1,synthetic_identity,Transaction of $557.48,22,en,False,False,2,0.0,,0,0.0,0.0
E0000001268,A0000015,transaction,mobile_app,2025-01-07 08:32:49,America/Fortaleza,1.0,BRL,pix,mobile_android,2025-01-07 05:32:49-03:00,individual,retail,medium,BR,Maine,2025-01-01,6,0,0,0,8,1,0,0,74442.0,48012.0,0,13,41,41,5130.1094,15396.919,15396.919,375.5346,236.04132,1,0,0,PIX payment,134,,0,0,0.0026628703,192.168.0.80,US,California,San Francisco,AS15169,Google LLC,0,0,37.7749,-122.4194,0,0,0,cellular_4g,1,14614.359,,unknown,unknown,,,,,0,0,0,1,0,TLS1_2,128,1,Imperva,1,0,1,GenericAV,1,push,0,1.0.0,0.6666667,0,0,0,0,0,1,0.0,1,0.469409,0.0571057,0,,Transaction of $1.00,20,en,False,False,2,0.0,,0,0.0,0.0
E0000001672,A0000019,login,api_partner,2025-01-07 08:33:17,America/Fortaleza,,,,api_partner,2025-01-07 05:33:17-03:00,individual,retail,medium,BR,South Carolina,2025-01-01,6,0,0,0,8,1,0,0,8587.0,6532.0,0,6,41,41,1784.6498,13738.035,13738.035,335.07404,221.58655,7,0,0,,,,0,0,,192.168.0.184,US,California,San Francisco,AS15169,Google LLC,0,0,37.7749,-122.4194,0,0,0,cellular_4g,1,10189.794,,unknown,unknown,,,,,0,0,0,1,0,TLS1_3,256,0,,1,1,1,GenericAV,1,sms,0,1.0.0,0.6666667,0,0,0,0,0,1,0.0,1,0.7351971,0.11897021,0,,Login of $nan,13,en,False,False,1,0.0,,0,0.0,0.0
E0000003771,A0000036,transaction,mobile_app,2025-01-07 08:34:18,America/Sao_Paulo,1412.7517,BRL,bill_payment,mobile_android,2025-01-07 05:34:18-03:00,business,corporate,medium,DE,Nevada,2025-01-01,6,0,0,0,8,1,0,0,1102.0,3647.0,0,24,163,163,145103.52,898759.56,898759.56,5513.8623,2976.244,21,0,6,BILL_PAYMENT payment,835,,0,0,0.25621817,192.168.0.222,US,California,San Francisco,AS15169,Google LLC,0,0,37.7749,-122.4194,0,0,0,wifi,1,5855.211,,unknown,unknown,,,,,0,0,0,1,0,TLS1_3,256,1,AWS_WAF,0,1,1,GenericAV,1,push,0,1.0.0,0.6666667,0,0,0,0,0,0,0.0,1,0.76760256,0.023794042,0,,Transaction of $1412.75,23,en,False,False,2,0.0,,0,0.0,0.0
E0000000684,A0000007,transaction,mobile_app,2025-01-07 08:35:48,America/Recife,221.0655,BRL,bill_payment,mobile_ios,2025-01-07 05:35:48-03:00,individual,retail,low,BR,Montana,2025-01-01,6,0,0,0,8,1,0,0,88447.0,41953.0,0,3,8,8,453.7718,1643.7314,1643.7314,205.46643,93.41543,0,0,0,BILL_PAYMENT payment,748,,0,0,1.0759203,192.168.0.117,US,California,San Francisco,AS15169,Google LLC,0,0,37.7749,-122.4194,0,0,0,wifi,1,14235.087,,unknown,unknown,,,,,0,0,0,1,0,TLS1_3,256,1,Imperva,0,1,1,GenericAV,1,push,1,1.0.0,0.8333333,0,0,0,0,0,0,0.0,1,0.5548945,0.0062459363,0,,Transaction of $221.07,22,en,False,False,2,0.0,,0,0.0,0.0
E0000003507,A0000036,login,web_app,2025-01-07 08:36:33,America/Sao_Paulo,,,,web,2025-01-07 05:36:33-03:00,business,corporate,medium,DE,Nevada,2025-01-01,6,0,0,0,8,1,0,0,1237.0,135.0,1,25,164,164,146516.27,900172.3,900172.3,5488.8555,2984.2832,21,0,6,,,,0,0,,192.168.0.217,US,California,San Francisco,AS15169,Google LLC,0,0,37.7749,-122.4194,0,0,0,cellular_4g,1,13701.172,,unknown,unknown,,,,,0,0,0,1,0,TLS1_2,128,0,,1,0,1,GenericAV,0,,1,1.0.0,0.5,0,0,0,0,0,0,0.0,1,0.89106154,0.059485104,0,,Login of $nan,13,en,False,False,1,0.0,,0,0.0,0.0
E0000001242,A0000015,login,mobile_app,2025-01-07 08:37:19,America/Fortaleza,,,,mobile_ios,2025-01-07 05:37:19-03:00,individual,retail,medium,BR,Maine,2025-01-01,6,0,0,0,8,1,0,0,74712.0,270.0,1,14,42,42,5131.1094,15397.919,15397.919,366.61713,240.10275,1,0,0,,,,0,0,,192.168.0.25,US,California,San Francisco,AS15169,Google LLC,0,0,37.7749,-122.4194,0,0,0,cellular_5g,1,6928.2383,,unknown,unknown,,,,,0,0,0,1,0,TLS1_3,256,1,Akamai,0,0,1,GenericAV,1,sms,0,1.0.0,0.5,0,0,0,0,0,0,0.0,1,0.41760847,0.041639574,0,,Login of $nan,13,en,False,False,1,0.0,,0,0.0,0.0
E0000000253,A0000002,transaction,mobile_app,2025-01-07 08:40:31,America/Sao_Paulo,2429.457,BRL,pix,mobile_android,2025-01-07 05:40:31-03:00,individual,retail,high,UA,Nebraska,2025-01-01,6,0,0,0,8,1,0,0,8216.0,1089.0,2,19,106,106,22028.8,109584.12,109584.12,1033.8124,937.37897,7,0,4,PIX payment,890,,0,0,2.3499978,192.168.0.107,US,California,San Francisco,AS15169,Google LLC,0,0,37.7749,-122.4194,0,0,0,cellular_5g,1,6680.2075,,unknown,unknown,,,,,0,0,0,1,0,TLS1_2,128,1,Imperva,1,1,1,GenericAV,0,,1,1.0.0,0.8333333,1,1,0,0,0,0,0.0,1,0.62154204,0.1713171,0,,Transaction of $2429.46,23,en,False,False,2,0.0,,0,0.0,0.0
E0000004230,A0000041,transaction,web_app,2025-01-07 08:40:55,America/Brasilia,837.4938,BRL,pix,mobile_android,2025-01-07 08:40:55+00:00,individual,retail,medium,PT,Oklahoma,2025-01-01,6,0,0,0,8,1,0,0,9032.0,1334.0,2,7,39,39,1334.3357,10639.345,10639.345,272.8037,231.30603,4,0,0,PIX payment,241,,0,0,3.06995,192.168.0.13,US,California,San Francisco,AS15169,Google LLC,0,0,37.7749,-122.4194,0,0,0,wifi,1,7809.8394,,unknown,unknown,,,,,0,0,0,1,0,TLS1_3,256,1,AWS_WAF,0,1,1,GenericAV,1,sms,1,1.0.0,0.8333333,0,0,0,0,0,0,0.0,1,0.6240892,0.0571057,0,,Transaction of $837.49,22,en,False,False,2,0.0,,0,0.0,0.0
E0000000512,A0000006,transaction,web_app,2025-01-07 08:41:48,Europe/Berlin,7848.5234,BRL,bill_payment,web,2025-01-07 09:41:48+01:00,business,corporate,medium,BR,New York,2025-01-01,6,0,0,0,8,1,0,0,33530.0,8176.0,0,11,85,85,45374.49,451601.72,451601.72,5312.9614,3262.6753,5,0,2,BILL_PAYMENT payment,309,,0,0,1.4772408,192.168.0.160,US,California,San Francisco,AS15169,Google LLC,0,0,37.7749,-122.4194,0,0,0,wifi,1,7887.7534,,unknown,unknown,,,,,0,0,0,1,0,TLS1_3,256,1,Imperva,0,1,1,GenericAV,1,totp,0,1.0.0,0.6666667,0,0,0,0,0,0,0.0,1,0.4666691,0.029742552,0,,Transaction of $7848.52,23,en,False,False,2,0.0,,0,0.0,0.0
E0000001404,A0000017,login,mobile_app,2025-01-07 08:42:47,Europe/Berlin,,,,mobile_ios,2025-01-07 09:42:47+01:00,business,corporate,medium,BR,Wisconsin,2025-01-01,6,0,0,0,8,1,0,0,2055.0,37658.0,0,14,65,65,57036.9,288870.8,288870.8,4444.1665,3047.7136,7,0,2,,,,0,0,,192.168.0.98,US,California,San Francisco,AS15169,Google LLC,0,0,37.7749,-122.4194,0,0,0,cellular_4g,1,11883.677,,unknown,unknown,,,,,0,0,0,1,0,TLS1_2,128,1,Cloudflare,1,1,1,GenericAV,1,sms,1,1.0.0,1.0,0,0,0,0,0,0,0.0,1,0.37910676,0.041639574,0,,Login of $nan,13,en,False,False,1,0.0,,0,0.0,0.0
E0000002987,A0000030,transaction,mobile_app,2025-01-07 08:42:54,America/Fortaleza,398.71057,BRL,pix,mobile_android,2025-01-07 05:42:54-03:00,individual,retail,medium,BR,Utah,2025-01-01,6,0,0,0,8,1,0,0,47601.0,35599.0,0,7,27,27,2967.8767,10421.122,10421.122,385.96747,224.56639,2,0,1,PIX payment,565,,0,0,1.0330161,192.168.0.23,US,California,San Francisco,AS15169,Google LLC,0,0,37.7749,-122.4194,0,0,0,wifi,1,14632.045,,unknown,unknown,,,,,0,0,0,1,0,TLS1_3,256,1,Imperva,1,1,1,GenericAV,0,,1,1.0.0,0.8333333,0,0,0,0,0,1,0.0,1,0.7230339,0.0571057,0,,Transaction of $398.71,22,en,False,False,2,0.0,,0,0.0,0.0
E0000002427,A0000023,transaction,mobile_app,2025-01-07 08:44:47,America/Sao_Paulo,2833.2454,BRL,internal_transfer,web,2025-01-07 05:44:47-03:00,business,corporate,medium,BR,Virginia,2025-01-01,6,0,0,0,8,1,0,0,2015.0,790.0,1,33,157,157,175651.12,817310.4,817310.4,5205.7983,3163.178,14,0,5,INTERNAL_TRANSFER payment,457,,0,0,0.544248,192.168.0.87,US,California,San Francisco,AS15169,Google LLC,0,0,37.7749,-122.4194,0,0,0,wifi,1,8556.76,,unknown,unknown,,,,,0,0,0,1,0,TLS1_3,256,0,,1,1,1,GenericAV,1,totp,1,1.0.0,0.8333333,0,0,0,0,0,0,0.0,1,0.70647717,0.047588084,0,,Transaction of $2833.25,23,en,False,False,2,0.0,,0,0.0,0.0
E0000000929,A0000010,transaction,mobile_app,2025-01-07 08:45:15,Africa/Lagos,1482.7797,BRL,wire,web,2025-01-07 09:45:15+01:00,individual,retail,high,BR,Minnesota,2025-01-01,6,0,0,0,8,1,0,0,3879.0,3645.0,0,12,59,59,11332.568,62420.895,62420.895,1057.9813,954.9276,6,0,2,WIRE payment,648,,0,0,1.4015179,192.168.0.126,US,California,San Francisco,AS15169,Google LLC,0,0,37.7749,-122.4194,0,0,0,wifi,1,12363.761,,unknown,unknown,,,,,0,0,0,1,0,TLS1_2,128,0,,0,0,1,GenericAV,0,,1,1.0.0,0.33333334,4,0,0,0,0,0,0.0,1,0.4712838,0.23199192,1,synthetic_identity,Transaction of $1482.78,23,en,False,False,2,0.0,,0,0.0,0.0
E0000003512,A0000036,transaction,web_app,2025-01-07 08:46:49,America/Sao_Paulo,9762.366,BRL,pix,web,2025-01-07 05:46:49-03:00,business,corporate,medium,DE,Nevada,2025-01-01,6,0,0,0,8,1,0,0,616.0,751.0,1,24,164,164,146515.27,900172.3,900172.3,5488.8555,2984.2832,22,0,6,PIX payment,860,,0,0,1.7785795,192.168.0.223,US,California,San Francisco,AS15169,Google LLC,0,0,37.7749,-122.4194,0,0,0,cellular_5g,1,10937.459,,unknown,unknown,,,,,0,0,0,1,0,TLS1_3,256,1,none,1,0,0,,0,,1,1.0.0,0.5,0,0,0,0,0,0,0.0,1,0.49874187,0.07138213,0,,Transaction of $9762.37,23,en,False,False,2,0.0,,0,0.0,0.0
E0000001332,A0000016,login,mobile_app,2025-01-07 08:47:42,America/Brasilia,,,,mobile_android,2025-01-07 08:47:42+00:00,individual,retail,medium,BR,Florida,2025-01-01,6,0,0,0,8,1,0,0,64791.0,2978.0,1,8,43,43,2177.0225,14523.577,14523.577,337.7576,207.4288,4,0,1,,,,0,0,,192.168.0.6,US,California,San Francisco,AS15169,Google LLC,0,0,37.7749,-122.4194,0,0,0,cellular_4g,1,8266.127,,unknown,unknown,,,,,0,0,0,1,0,TLS1_3,256,1,Cloudflare,1,1,1,GenericAV,1,totp,1,1.0.0,1.0,0,0,0,0,0,0,0.0,1,0.61470354,0.047588084,0,,Login of $nan,13,en,False,False,1,0.0,,0,0.0,0.0
